Geo Point;Geo Shape;gml_id;GID;GEOM_O;IDENT;NUMERO;GROUPE;NUMORDRE;LIBELLE;VEHICULE;SOURCE;TYPE;ACTIF;VOIRIE;INSEE;CDATE;MDATE
44.835482, -0.575337;"{""coordinates"": [-0.575337, 44.835482], ""type"": ""Point""}";SV_ARRET_P.3862;3862;0;T_MUSEE_R;3756;T_MUSEE;2;Musee D'Aquitaine;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2004-05-15T02:00:00+02:00;2004-05-15T02:00:00+02:00
44.794026, -0.628173;"{""coordinates"": [-0.628173, 44.794026], ""type"": ""Point""}";SV_ARRET_P.3448;3448;0;B_SBSAI_A;15022;B_SBSAI;1;Saige;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33318;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.82997, -0.639944;"{""coordinates"": [-0.639944, 44.82997], ""type"": ""Point""}";SV_ARRET_P.3452;3452;0;B_SBPMF_R;15027;B_SBPMF;2;Mendes France;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33281;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.852578, -0.567707;"{""coordinates"": [-0.567707, 44.852578], ""type"": ""Point""}";SV_ARRET_P.3442;3442;0;B_SBCHA_R;15015;B_SBCHA;2;Chartrons;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.828883, -0.61006;"{""coordinates"": [-0.61006, 44.828883], ""type"": ""Point""}";SV_ARRET_P.3459;3459;0;B_SBAUG_R;15035;B_SBAUG;2;Saint Augustin;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.854345, -0.594212;"{""coordinates"": [-0.594212, 44.854345], ""type"": ""Point""}";SV_ARRET_P.1716;1716;0;B_BME56_A;2898;B_BME56;1;Barrière du Médoc;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33069;2026-05-17T02:00:00+02:00;2026-05-16T05:52:30+02:00
44.80595, -0.598294;"{""coordinates"": [-0.598294, 44.80595], ""type"": ""Point""}";SV_ARRET_P.3446;3446;0;B_SBBET_R;15019;B_SBBET;2;Béthanie;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33522;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.82665, -0.620238;"{""coordinates"": [-0.620238, 44.82665], ""type"": ""Point""}";SV_ARRET_P.3456;3456;0;B_SBPEY_A;15032;B_SBPEY;1;Peychotte;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33281;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.853679, -0.538129;"{""coordinates"": [-0.538129, 44.853679], ""type"": ""Point""}";SV_ARRET_P.3473;3473;0;B_SBJAU_A;15050;B_SBJAU;1;Jean Jaurès;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33119;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.81679, -0.585845;"{""coordinates"": [-0.585845, 44.81679], ""type"": ""Point""}";SV_ARRET_P.3500;3500;0;B_SBROU_R;15088;B_SBROU;2;Roustaing;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33522;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.794161, -0.633688;"{""coordinates"": [-0.633688, 44.794161], ""type"": ""Point""}";SV_ARRET_P.3449;3449;0;B_SBBGN_A;15024;B_SBBGN;1;Pessac Bougnard;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33318;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.942445, -0.493937;"{""coordinates"": [-0.493937, 44.942445], ""type"": ""Point""}";SV_ARRET_P.3395;3395;0;B_AMDEP_A;10030;B_AMDEP;1;Dépôt Ambarès S;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33003;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.878921, -0.518058;"{""coordinates"": [-0.518058, 44.878921], ""type"": ""Point""}";SV_ARRET_P.3490;3490;0;B_SBLAU_A;15072;B_SBLAU;1;Lauriers;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33249;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.834778, -0.563245;"{""coordinates"": [-0.563245, 44.834778], ""type"": ""Point""}";SV_ARRET_P.3491;3491;0;B_SBMIC_A;15073;B_SBMIC;1;Saint Michel;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.866923, -0.513009;"{""coordinates"": [-0.513009, 44.866923], ""type"": ""Point""}";SV_ARRET_P.6797;6797;0;B_4PA54_R;9729;B_4PA54;2;4 Pavillons;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33249;2024-06-03T02:00:00+02:00;2024-06-03T02:00:00+02:00
44.88537, -0.541687;"{""coordinates"": [-0.541687, 44.88537], ""type"": ""Point""}";SV_ARRET_P.3495;3495;0;B_SBBGAB;15077;B_SBBGAB;1;Berges de Garonne;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.837407, -0.589581;"{""coordinates"": [-0.589581, 44.837407], ""type"": ""Point""}";SV_ARRET_P.3468;3468;0;B_SBBRU_A;15044;B_SBBRU;1;Saint Bruno;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.826619, -0.651189;"{""coordinates"": [-0.651189, 44.826619], ""type"": ""Point""}";SV_ARRET_P.5905;5905;0;B_BAZ30_A;13080;B_BAZ30;1;Bazin;BUS;SIG_KEOLIS;AUTRE;0;AUTRE;33281;2026-05-17T02:00:00+02:00;2026-05-17T04:00:16+02:00
44.858474, -0.519703;"{""coordinates"": [-0.519703, 44.858474], ""type"": ""Point""}";SV_ARRET_P.3476;3476;0;B_SBPLE_R;15053;B_SBPLE;2;Pelletan;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33119;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.833381, -0.595074;"{""coordinates"": [-0.595074, 44.833381], ""type"": ""Point""}";SV_ARRET_P.3464;3464;0;B_SBGAV_A;15040;B_SBGAV;1;Gaviniès;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.840188, -0.559243;"{""coordinates"": [-0.559243, 44.840188], ""type"": ""Point""}";SV_ARRET_P.3521;3521;0;B_SBSTAL;15113;B_SBSTAL;1;Stalingrad;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.788932, -0.652094;"{""coordinates"": [-0.652094, 44.788932], ""type"": ""Point""}";SV_ARRET_P.3517;3517;0;B_SBMET_R;15107;B_SBMET;2;Cap Métiers;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33318;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.859002, -0.519812;"{""coordinates"": [-0.519812, 44.859002], ""type"": ""Point""}";SV_ARRET_P.3477;3477;0;B_SBPEL_A;15054;B_SBPEL;1;Pelletan;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33119;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.819928, -0.549665;"{""coordinates"": [-0.549665, 44.819928], ""type"": ""Point""}";SV_ARRET_P.3496;3496;0;B_SBVER_A;15079;B_SBVER;1;Carle Vernet;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.83214, -0.559493;"{""coordinates"": [-0.559493, 44.83214], ""type"": ""Point""}";SV_ARRET_P.3489;3489;0;B_SBCRX_A;15071;B_SBCRX;1;Sainte Croix;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.867493, -0.551724;"{""coordinates"": [-0.551724, 44.867493], ""type"": ""Point""}";SV_ARRET_P.3437;3437;0;B_SBACH_R;15009;B_SBACH;2;Rue Achard;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.855701, -0.563369;"{""coordinates"": [-0.563369, 44.855701], ""type"": ""Point""}";SV_ARRET_P.3440;3440;0;B_SBMED_R;15013;B_SBMED;2;Cours du Médoc;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.830097, -0.60435;"{""coordinates"": [-0.60435, 44.830097], ""type"": ""Point""}";SV_ARRET_P.3461;3461;0;B_SBHOP_R;15037;B_SBHOP;2;Hôpital Pellegrin;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.822222, -0.488749;"{""coordinates"": [-0.488749, 44.822222], ""type"": ""Point""}";SV_ARRET_P.5887;5887;0;B_FOU25_R;13076;B_FOU25;2;Fourney;BUS;SIG_KEOLIS;CLASSIQUE;0;AUTRE;33065;2026-05-17T02:00:00+02:00;2026-05-17T04:00:16+02:00
44.84498, -0.577802;"{""coordinates"": [-0.577802, 44.84498], ""type"": ""Point""}";SV_ARRET_P.2079;2079;0;B_TOUR51;3560;B_TOUR51;1;Tourny;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:30+02:00
44.862444, -0.519559;"{""coordinates"": [-0.519559, 44.862444], ""type"": ""Point""}";SV_ARRET_P.3485;3485;0;B_SBPAL_A;15062;B_SBPAL;1;Palmer;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33119;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.862017, -0.519925;"{""coordinates"": [-0.519925, 44.862017], ""type"": ""Point""}";SV_ARRET_P.3484;3484;0;B_SBPAL_R;15061;B_SBPAL;2;Palmer;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33119;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.835127, -0.552906;"{""coordinates"": [-0.552906, 44.835127], ""type"": ""Point""}";SV_ARRET_P.5843;5843;0;B_PSJ25_R;9703;B_PSJ25;2;Pont Saint-Jean (rive droite);BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2023-11-06T01:00:00+01:00;2023-11-07T11:39:33+01:00
44.83499, -0.552986;"{""coordinates"": [-0.552986, 44.83499], ""type"": ""Point""}";SV_ARRET_P.5823;5823;0;B_PSJ25_A;9702;B_PSJ25;1;Pont Saint-Jean (rive droite);BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2023-11-06T01:00:00+01:00;2023-11-07T01:00:00+01:00
44.841639, -0.569596;"{""coordinates"": [-0.569596, 44.841639], ""type"": ""Point""}";SV_ARRET_P.3510;3510;0;B_SBBOU_A;15099;B_SBBOU;1;Pl de la Bourse;BUS;SAEIV_BUS;AUTRE;0;AUTRE;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:33+02:00
44.883116, -0.570458;"{""coordinates"": [-0.570458, 44.883116], ""type"": ""Point""}";SV_ARRET_P.3975;3975;0;T_QUARJ_A;7323;T_QUARJ;1;Quarante Journaux;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2015-01-24T01:00:00+01:00;2015-01-24T01:00:00+01:00
44.799277, -0.584875;"{""coordinates"": [-0.584875, 44.799277], ""type"": ""Point""}";SV_ARRET_P.1858;1858;0;B_LFI40_A;3101;B_LFI40;1;Lafitte;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33522;1999-11-24T01:00:00+01:00;1999-11-24T01:00:00+01:00
44.843288, -0.511176;"{""coordinates"": [-0.511176, 44.843288], ""type"": ""Point""}";SV_ARRET_P.256;256;0;B_MFR06_A;422;B_MFR06;1;Mendès France;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33167;1999-07-15T02:00:00+02:00;1999-07-15T02:00:00+02:00
44.887277, -0.547436;"{""coordinates"": [-0.547436, 44.887277], ""type"": ""Point""}";SV_ARRET_P.963;963;0;B_BAR38_A;1581;B_BAR38;1;Barrès;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33063;1999-07-05T02:00:00+02:00;1998-08-31T02:00:00+02:00
44.770874, -0.608802;"{""coordinates"": [-0.608802, 44.770874], ""type"": ""Point""}";SV_ARRET_P.2577;2577;0;B_LOR36_A;5698;B_LOR36;1;Mairie de Gradignan;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33192;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.876543, -0.56937;"{""coordinates"": [-0.56937, 44.876543], ""type"": ""Point""}";SV_ARRET_P.2469;2469;0;B_REI38_A;5480;B_REI38;1;Reinson;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;2008-03-25T01:00:00+01:00;2008-03-25T01:00:00+01:00
44.839529, -0.559835;"{""coordinates"": [-0.559835, 44.839529], ""type"": ""Point""}";SV_ARRET_P.2781;2781;0;B_STA10_A;6382;B_STA10;1;Stalingrad;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2010-03-08T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.807073, -0.589238;"{""coordinates"": [-0.589238, 44.807073], ""type"": ""Point""}";SV_ARRET_P.3094;3094;0;B_MED10_R;7801;B_MED10;2;Médiathèque;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33522;2016-07-09T02:00:00+02:00;2016-07-09T02:00:00+02:00
44.822847, -0.497817;"{""coordinates"": [-0.497817, 44.822847], ""type"": ""Point""}";SV_ARRET_P.333;333;0;B_PAE07_R;548;B_PAE07;2;Parc de l'Etoile;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33065;2000-01-28T01:00:00+01:00;2000-01-28T01:00:00+01:00
44.80031, -0.659074;"{""coordinates"": [-0.659074, 44.80031], ""type"": ""Point""}";SV_ARRET_P.1622;1622;0;B_XAR46_A;2765;B_XAR46;1;Xavier Arnozan;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33318;1999-08-30T02:00:00+02:00;2005-12-26T01:00:00+01:00
44.882942, -0.654956;"{""coordinates"": [-0.654956, 44.882942], ""type"": ""Point""}";SV_ARRET_P.1748;1748;0;B_AVT52_R;2952;B_AVT52;2;Sirtéma;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33162;2017-01-23T01:00:00+01:00;2017-01-23T01:00:00+01:00
45.008275, -0.521869;"{""coordinates"": [-0.521869, 45.008275], ""type"": ""Point""}";SV_ARRET_P.1258;1258;0;B_BRG92_A;2088;B_BRG92;1;Beauregard;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33004;2000-10-20T02:00:00+02:00;2000-10-20T02:00:00+02:00
44.810453, -0.587568;"{""coordinates"": [-0.587568, 44.810453], ""type"": ""Point""}";SV_ARRET_P.3298;3298;0;B_BER43_R;8911;B_BER43;2;Berteaux;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33522;2020-06-15T02:00:00+02:00;2020-06-15T02:00:00+02:00
44.885146, -0.588237;"{""coordinates"": [-0.588237, 44.885146], ""type"": ""Point""}";SV_ARRET_P.2450;2450;0;B_BOI58_R;5448;B_BOI58;2;Villabois;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33075;2012-07-09T02:00:00+02:00;2012-08-24T02:00:00+02:00
44.826114, -0.625599;"{""coordinates"": [-0.625599, 44.826114], ""type"": ""Point""}";SV_ARRET_P.2665;2665;0;B_ARL42_R;5837;B_ARL42;2;Fontaine d'Arlac;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.870943, -0.547327;"{""coordinates"": [-0.547327, 44.870943], ""type"": ""Point""}";SV_ARRET_P.3965;3965;0;T_NYORK_A;5530;T_NYORK;1;New York;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2008-10-20T02:00:00+02:00;2008-10-20T02:00:00+02:00
44.889304, -0.567122;"{""coordinates"": [-0.567122, 44.889304], ""type"": ""Point""}";SV_ARRET_P.3977;3977;0;T_PALDCO_A;7325;T_PALDCO;1;Palais Des Congres;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2015-01-24T01:00:00+01:00;2015-01-24T01:00:00+01:00
44.889261, -0.567236;"{""coordinates"": [-0.567236, 44.889261], ""type"": ""Point""}";SV_ARRET_P.3978;3978;0;T_PALDCO_R;7326;T_PALDCO;2;Palais Des Congres;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2015-01-24T01:00:00+01:00;2015-01-24T01:00:00+01:00
44.862214, -0.519752;"{""coordinates"": [-0.519752, 44.862214], ""type"": ""Point""}";SV_ARRET_P.3807;3807;0;T_PALMER_R;3697;T_PALMER;2;Palmer;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33119;2003-12-21T01:00:00+01:00;2003-12-21T01:00:00+01:00
44.793946, -0.559651;"{""coordinates"": [-0.559651, 44.793946], ""type"": ""Point""}";SV_ARRET_P.4002;4002;0;T_PARCMU_R;7399;T_PARCMU;2;Parc De Mussonville;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33039;2015-03-16T01:00:00+01:00;2015-03-16T01:00:00+01:00
44.858653, -0.519719;"{""coordinates"": [-0.519719, 44.858653], ""type"": ""Point""}";SV_ARRET_P.3805;3805;0;T_PELLET_R;3695;T_PELLET;2;Pelletan;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33119;2003-12-21T01:00:00+01:00;2003-12-21T01:00:00+01:00
44.826606, -0.61995;"{""coordinates"": [-0.61995, 44.826606], ""type"": ""Point""}";SV_ARRET_P.3906;3906;0;T_PEYCHO_A;5230;T_PEYCHO;1;Peychotte;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33281;2007-06-21T02:00:00+02:00;2007-06-21T02:00:00+02:00
44.881457, -0.641415;"{""coordinates"": [-0.641415, 44.881457], ""type"": ""Point""}";SV_ARRET_P.4055;4055;0;T_PICOT_A;8352;T_PICOT;1;Picot;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33162;2020-02-29T01:00:00+01:00;2020-02-29T01:00:00+01:00
44.881306, -0.640901;"{""coordinates"": [-0.640901, 44.881306], ""type"": ""Point""}";SV_ARRET_P.4056;4056;0;T_PICOT_R;8353;T_PICOT;2;Picot;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33162;2020-02-29T01:00:00+01:00;2020-02-29T01:00:00+01:00
44.830189, -0.63983;"{""coordinates"": [-0.63983, 44.830189], ""type"": ""Point""}";SV_ARRET_P.3912;3912;0;T_MENDES_A;5236;T_MENDES;1;Pierre Mendes France;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33281;2007-06-21T02:00:00+02:00;2007-06-21T02:00:00+02:00
44.837933, -0.569336;"{""coordinates"": [-0.569336, 44.837933], ""type"": ""Point""}";SV_ARRET_P.3822;3822;0;T_PLACE_A;3714;T_PLACE;1;Place Du Palais;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2003-12-21T01:00:00+01:00;2003-12-21T01:00:00+01:00
44.851899, -0.574104;"{""coordinates"": [-0.574104, 44.851899], ""type"": ""Point""}";SV_ARRET_P.3938;3938;0;T_DOUMER_R;5397;T_DOUMER;2;Place Paul Doumer;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2007-11-19T01:00:00+01:00;2007-11-19T01:00:00+01:00
44.867079, -0.575841;"{""coordinates"": [-0.575841, 44.867079], ""type"": ""Point""}";SV_ARRET_P.3947;3947;0;T_RAVESI_R;5413;T_RAVESI;2;Place Ravezies - Le Bouscat;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2008-02-27T01:00:00+01:00;2008-02-27T01:00:00+01:00
44.832592, -0.644854;"{""coordinates"": [-0.644854, 44.832592], ""type"": ""Point""}";SV_ARRET_P.3915;3915;0;T_QUATRE_R;5239;T_QUATRE;2;Quatre Chemins;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33281;2007-06-21T02:00:00+02:00;2007-06-21T02:00:00+02:00
44.844477, -0.573784;"{""coordinates"": [-0.573784, 44.844477], ""type"": ""Point""}";SV_ARRET_P.3869;3869;0;T_QUINCB_A;3763;T_QUINCB;1;Quinconces;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2004-05-15T02:00:00+02:00;2004-05-15T02:00:00+02:00
44.816951, -0.585679;"{""coordinates"": [-0.585679, 44.816951], ""type"": ""Point""}";SV_ARRET_P.3852;3852;0;T_ROUST_R;3746;T_ROUST;2;Roustaing;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33522;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.793976, -0.628484;"{""coordinates"": [-0.628484, 44.793976], ""type"": ""Point""}";SV_ARRET_P.3833;3833;0;T_SAIGE_A;3725;T_SAIGE;1;Saige;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33318;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.83764, -0.573322;"{""coordinates"": [-0.573322, 44.83764], ""type"": ""Point""}";SV_ARRET_P.3824;3824;0;T_STCATH_A;3716;T_STCATH;1;Sainte-Catherine;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2003-12-21T01:00:00+01:00;2003-12-21T01:00:00+01:00
44.837616, -0.57327;"{""coordinates"": [-0.57327, 44.837616], ""type"": ""Point""}";SV_ARRET_P.3825;3825;0;T_STCATH_R;3717;T_STCATH;2;Sainte-Catherine;TRAM;SAEIV_TRAM;CLASSIQUE;1;QUAI;33063;2003-12-21T01:00:00+01:00;2003-12-21T01:00:00+01:00
44.835022, -0.579339;"{""coordinates"": [-0.579339, 44.835022], ""type"": ""Point""}";SV_ARRET_P.4172;4172;0;B_TREP83;7572;B_TREP83;1;République;BUS;SIG_KEOLIS;AUTRE;0;TERMINUS_ACCESS;33063;2015-08-31T02:00:00+02:00;2015-08-31T02:00:00+02:00
44.808021, -0.542406;"{""coordinates"": [-0.542406, 44.808021], ""type"": ""Point""}";SV_ARRET_P.4414;4414;0;B_MBE02_A;3289;B_MBE02;1;Mairie de Bègles;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33039;1999-07-05T02:00:00+02:00;2006-02-27T01:00:00+01:00
44.803403, -0.509158;"{""coordinates"": [-0.509158, 44.803403], ""type"": ""Point""}";SV_ARRET_P.4457;4457;0;B_CREON;5173;B_CREON;1;Chemin de Créon;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33065;2006-07-05T02:00:00+02:00;2006-07-05T02:00:00+02:00
44.860566, -0.666879;"{""coordinates"": [-0.666879, 44.860566], ""type"": ""Point""}";SV_ARRET_P.4234;4234;0;B_MOZ52_A;1070;B_MOZ52;1;Mermoz;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33200;1999-08-30T02:00:00+02:00;1999-08-30T02:00:00+02:00
44.829468, -0.580899;"{""coordinates"": [-0.580899, 44.829468], ""type"": ""Point""}";SV_ARRET_P.4355;4355;0;B_LAM10_A;3785;B_LAM10;1;Lamourous;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33063;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.761991, -0.559485;"{""coordinates"": [-0.559485, 44.761991], ""type"": ""Point""}";SV_ARRET_P.4475;4475;0;B_PYR36_R;7582;B_PYR36;2;Pyrénées;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33550;2015-08-31T02:00:00+02:00;2015-08-31T02:00:00+02:00
44.820457, -0.542152;"{""coordinates"": [-0.542152, 44.820457], ""type"": ""Point""}";SV_ARRET_P.4118;4118;0;B_QBR11_A;5842;B_QBR11;1;Simone Veil (Rive Gauche);BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;2010-02-22T01:00:00+01:00;2010-12-23T01:00:00+01:00
44.839769, -0.629724;"{""coordinates"": [-0.629724, 44.839769], ""type"": ""Point""}";SV_ARRET_P.4210;4210;0;B_BOU42_A;5818;B_BOU42;1;Bourranville;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.861461, -0.585599;"{""coordinates"": [-0.585599, 44.861461], ""type"": ""Point""}";SV_ARRET_P.4309;4309;0;B_BGO15_A;3151;B_BGO15;1;Boulevard Godard;BUS;SIG_KEOLIS;CLASSIQUE;0;HS_INTEGRAL;33063;1999-09-07T02:00:00+02:00;1999-09-07T02:00:00+02:00
44.863684, -0.5998;"{""coordinates"": [-0.5998, 44.863684], ""type"": ""Point""}";SV_ARRET_P.4395;4395;0;B_JJA56_A;2922;B_JJA56;1;Jean Jaurès;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33069;1999-09-02T02:00:00+02:00;2007-07-12T02:00:00+02:00
44.855628, -0.654852;"{""coordinates"": [-0.654852, 44.855628], ""type"": ""Point""}";SV_ARRET_P.4813;4813;0;B_MAG82_R;5317;B_MAG82;2;Avenue de Magudas;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33281;2007-07-05T02:00:00+02:00;2007-07-05T02:00:00+02:00
44.873675, -0.630561;"{""coordinates"": [-0.630561, 44.873675], ""type"": ""Point""}";SV_ARRET_P.4177;4177;0;B_CAN36_R;1565;B_CAN36;2;Le Sulky;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33162;2013-09-02T02:00:00+02:00;2005-10-12T02:00:00+02:00
44.802825, -0.519712;"{""coordinates"": [-0.519712, 44.802825], ""type"": ""Point""}";SV_ARRET_P.4840;4840;0;B_CHILE;5172;B_CHILE;1;Chemin de l'Ile;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33065;2006-07-05T02:00:00+02:00;2006-07-05T02:00:00+02:00
44.819735, -0.572395;"{""coordinates"": [-0.572395, 44.819735], ""type"": ""Point""}";SV_ARRET_P.4261;4261;0;B_NAN22_A;2399;B_NAN22;1;Nansouty;BUS;SIG_KEOLIS;CLASSIQUE;0;HS_INTEGRAL;33063;1999-07-16T02:00:00+02:00;2010-05-25T02:00:00+02:00
44.772655, -0.6138;"{""coordinates"": [-0.6138, 44.772655], ""type"": ""Point""}";SV_ARRET_P.4080;4080;0;B_EGD42_R;3441;B_EGD42;2;Eglise de Gradignan;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33192;2000-06-30T02:00:00+02:00;2000-06-30T02:00:00+02:00
44.848083, -0.583308;"{""coordinates"": [-0.583308, 44.848083], ""type"": ""Point""}";SV_ARRET_P.4673;4673;0;B_PGA10_R;1803;B_PGA10;2;Palais Gallien;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2000-05-04T02:00:00+02:00;2000-05-04T02:00:00+02:00
44.941039, -0.482399;"{""coordinates"": [-0.482399, 44.941039], ""type"": ""Point""}";SV_ARRET_P.4627;4627;0;B_JAU93_R;2116;B_JAU93;2;Jaugues;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33003;2000-10-20T02:00:00+02:00;2000-10-20T02:00:00+02:00
